"","unique_id","yi","vi","ch4_n","p_num","plant_species","salinity","marsh","season","tide","lat","ch4_method_simple","climate_region","month","sampling_year"
"420",420,8.19732500812024,30,30,"28","Carex sp.","oligohaline","Coastal Lagoon","summer","microtidal","35.476277","discrete","subtropical/warm temperate","August",2003
"421",421,9.63485398548896,30,30,"28","Carex sp.","oligohaline","Coastal Lagoon","summer","microtidal","35.476277","discrete","subtropical/warm temperate","August",2003
"422",422,5.3197378880371,30,30,"29","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.03358","discrete","subtropical/warm temperate","October",2011
"423",423,5.6642217255622,3,3,"29","Cyperus malaccensis","mesohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.03358","discrete","subtropical/warm temperate","September",2011
"424",424,5.4220253119256,72,72,"29","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.03358","discrete","subtropical/warm temperate","September",2011
"425",425,4.88367403204601,99,99,"29","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.03358","discrete","subtropical/warm temperate","March",2012
"426",426,3.51717799638831,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","winter","macrotidal","26.03358","discrete","subtropical/warm temperate","December",2013
"427",427,4.62727456791244,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.03358","discrete","subtropical/warm temperate","November",2013
"428",428,3.51717799638831,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.03358","discrete","subtropical/warm temperate","April",2014
"429",429,7.60133891817107,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.03358","discrete","subtropical/warm temperate","August",2014
"430",430,2.86278377151944,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","winter","macrotidal","26.03358","discrete","subtropical/warm temperate","February",2014
"431",431,2.86278377151944,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","winter","macrotidal","26.03358","discrete","subtropical/warm temperate","January",2014
"432",432,6.19934952168498,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.03358","discrete","subtropical/warm temperate","July",2014
"433",433,6.32748571151133,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.03358","discrete","subtropical/warm temperate","June",2014
"434",434,2.86278377151944,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.03358","discrete","subtropical/warm temperate","March",2014
"435",435,5.72172856280846,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.03358","discrete","subtropical/warm temperate","May",2014
"436",436,6.90881534385527,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.03358","discrete","subtropical/warm temperate","October",2014
"437",437,7.09362415690501,4,4,"30","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.03358","discrete","subtropical/warm temperate","September",2014
"438",438,4.15253256365513,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","winter","macrotidal","26.03358","discrete","subtropical/warm temperate","December",2014
"439",439,3.77633254188915,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.03358","discrete","subtropical/warm temperate","November",2014
"440",440,3.166676243712,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.03358","discrete","subtropical/warm temperate","October",2014
"441",441,3.83184724248048,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","fall","macrotidal","26.03358","discrete","subtropical/warm temperate","September",2014
"442",442,2.93135739802743,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.03358","discrete","subtropical/warm temperate","April",2015
"443",443,4.81564512417347,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.03358","discrete","subtropical/warm temperate","August",2015
"444",444,2.9955524070856,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","winter","macrotidal","26.03358","discrete","subtropical/warm temperate","February",2015
"445",445,2.86278377151944,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","winter","macrotidal","26.03358","discrete","subtropical/warm temperate","January",2015
"446",446,4.80549409578532,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.03358","discrete","subtropical/warm temperate","July",2015
"447",447,4.51103978729892,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","summer","macrotidal","26.03358","discrete","subtropical/warm temperate","June",2015
"448",448,2.17925003654284,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.03358","discrete","subtropical/warm temperate","March",2015
"449",449,1.6447395780742,3,3,"31","Cyperus malaccensis","oligohaline","Shanyutan brackish tidal marsh","spring","macrotidal","26.03358","discrete","subtropical/warm temperate","May",2015
"450",450,3.68682332813572,6,6,"33","Phragmites australis","mesohaline","Suncheon Bay Reed Field","summer","mesotidal","34.882644","discrete","subtropical/warm temperate","August",2016
"451",451,3.68682332813572,6,6,"33","Phragmites australis","mesohaline","Suncheon Bay Reed Field","summer","mesotidal","34.882644","discrete","subtropical/warm temperate","August",2016
"452",452,1.0454985730609,6,6,"33","Suaeda sp.","mesohaline","Suncheon Bay Reed Field","summer","mesotidal","34.882644","discrete","subtropical/warm temperate","August",2016
"453",453,3.62237118750028,3,3,"34","Phragmites australis","mesohaline","Suncheon Bay Reed Field","summer","mesotidal","34.882644","discrete","subtropical/warm temperate","July",2016
"454",454,5.75780387184325,3,3,"34","Spartina angelica","mesohaline","Ganghwa Island Marsh","summer","macrotidal","37.583333","discrete","subtropical/warm temperate","July",2019
"455",455,7.82136225322826,6,6,"35","Spartina patens","mesohaline","Pointe-aux-Chenes Wildlife Management Area","spring","microtidal","29.501333","discrete","subtropical/warm temperate","April",2012
"456",456,0,6,6,"35","Spartina patens","mesohaline","Pointe-aux-Chenes Wildlife Management Area","spring","microtidal","29.501333","discrete","subtropical/warm temperate","March",2012
"457",457,8.22682727196914,6,6,"35","Spartina patens","mesohaline","Pointe-aux-Chenes Wildlife Management Area","spring","microtidal","29.501333","discrete","subtropical/warm temperate","May",2012
"458",458,7.12821555525122,6,6,"35","Spartina patens","mesohaline","Pointe-aux-Chenes Wildlife Management Area","fall","microtidal","29.501333","discrete","subtropical/warm temperate","October",2012
"459",459,7.12821555525122,6,6,"35","Spartina patens","mesohaline","Pointe-aux-Chenes Wildlife Management Area","fall","microtidal","29.501333","discrete","subtropical/warm temperate","September",2012
"460",460,-0.213423089842511,4,4,"39","Phragmites australis","oligohaline","Yellow River Estuary","winter","microtidal","37.762778","discrete","continental","December",2015
"461",461,1.54032314148715,4,4,"39","Phragmites australis","oligohaline","Yellow River Estuary","fall","microtidal","37.762778","discrete","continental","September",2015
"462",462,4.04940498305146,9,9,"4","Phragmites australis","oligohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December, January, Febuary",2012
"463",463,1.85469493709102,9,9,"4","Schoenoplectus triqueter","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December, January, Febuary",2012
"464",464,2.17925003654284,9,9,"4","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December, January, Febuary",2012
"465",465,-1.0454985730609,9,9,"4","Suaeda sp.","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December, January, Febuary",2012
"466",466,2.5294179424642,18,18,"4","Schoenoplectus triqueter","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","June, July, August",2012
"467",467,-3.166676243712,18,18,"4","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","June, July, August",2012
"468",468,2.42553491805623,18,18,"4","Suaeda sp.","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","June, July, August",2012
"469",469,-0.588722754054437,15,15,"4","Phragmites australis","oligohaline","Yancheng National Natural Reserve","spring","mesotidal","33.614298","discrete","subtropical/warm temperate","March, April, May",2012
"470",470,0.588722754054437,15,15,"4","Schoenoplectus triqueter","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.614298","discrete","subtropical/warm temperate","March, April, May",2012
"471",471,-2.70980504576868,15,15,"4","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.614298","discrete","subtropical/warm temperate","March, April, May",2012
"472",472,0.588722754054437,15,15,"4","Suaeda sp.","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.614298","discrete","subtropical/warm temperate","March, April, May",2012
"473",473,4.97409764168713,6,6,"4","Phragmites australis","oligohaline","Yancheng National Natural Reserve","fall","mesotidal","33.614298","discrete","subtropical/warm temperate","September, October",2012
"474",474,5.30188882217397,6,6,"4","Schoenoplectus triqueter","mesohaline","Yancheng National Natural Reserve","fall","mesotidal","33.614298","discrete","subtropical/warm temperate","September, October",2012
"475",475,4.13273991680597,6,6,"4","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","fall","mesotidal","33.614298","discrete","subtropical/warm temperate","September, October",2012
"476",476,3.11281140553122,6,6,"4","Suaeda sp.","mesohaline","Yancheng National Natural Reserve","fall","mesotidal","33.614298","discrete","subtropical/warm temperate","September, October",2012
"477",477,0.588722754054437,9,9,"4","Phragmites australis","oligohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December, January, Febuary",2013
"478",478,-0.588722754054437,9,9,"4","Schoenoplectus triqueter","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December, January, Febuary",2013
"479",479,0,9,9,"4","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December, January, Febuary",2013
"480",480,3.62237118750028,9,9,"4","Suaeda sp.","mesohaline","Yancheng National Natural Reserve","winter","mesotidal","33.614298","discrete","subtropical/warm temperate","December, January, Febuary",2013
"481",481,5.36797586241137,18,18,"4","Phragmites australis","oligohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","June, July, August",2013
"482",482,4.04940498305146,18,18,"4","Schoenoplectus triqueter","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","June, July, August",2013
"483",483,3.39962867403759,18,18,"4","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","June, July, August",2013
"484",484,1.38392671373339,18,18,"4","Suaeda sp.","mesohaline","Yancheng National Natural Reserve","summer","mesotidal","33.614298","discrete","subtropical/warm temperate","June, July, August",2013
"485",485,-0.588722754054437,15,15,"4","Phragmites australis","oligohaline","Yancheng National Natural Reserve","spring","mesotidal","33.614298","discrete","subtropical/warm temperate","March, April, May",2013
"486",486,-0.588722754054437,15,15,"4","Schoenoplectus triqueter","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.614298","discrete","subtropical/warm temperate","March, April, May",2013
"487",487,-1.38392671373339,15,15,"4","Spartina alterniflora","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.614298","discrete","subtropical/warm temperate","March, April, May",2013
"488",488,-1.6447395780742,15,15,"4","Suaeda sp.","mesohaline","Yancheng National Natural Reserve","spring","mesotidal","33.614298","discrete","subtropical/warm temperate","March, April, May",2013
"489",489,-1.38392671373339,6,6,"4","Phragmites australis","oligohaline","Yancheng National Natural Reserve","fall","mesotidal","33.614298","discrete","subtropical/warm temperate","September, October",2013
